predicted_mean
52695255.285381705
48936319.27568182
36191108.29306496
27158051.885869615
30094940.401723184
29689037.826752752
44177389.13709092
43952719.864641964
44386204.70477986
33598335.989270024
25403485.19069942
28088413.913204312
27600212.605589557
41401982.97731687
41445134.3066092
41948147.05427917
31599343.92470353
23726616.237961274
26314228.91030126
25848191.669589624
39137120.09160943
39190031.76501921
39682368.91564521
29728056.795019217
22156092.603056945
24652996.220217515
24210419.192462433
37008702.8167954
37065832.08390984
37546015.029555574
27970490.520213906
20687513.845570475
23096821.525688834
22676531.653267488
35002228.40373514
35062967.22066842
35531054.546431944
26319744.038324818
19314599.763133265
21639253.966500893
21240084.179497264
33110522.22416029
33174371.639991395
33630444.06859663
24769327.975115918
18031276.479420815
20274102.710169233
19894923.408272184
31326777.16510722
31393273.53497459
31837424.981282793
23313026.317216977
16831744.21093026
18995475.93566721
18635213.56658938
29644548.220857337
29713264.016316958
30145604.273655653
21944971.727570105
15710539.90897933
17797825.804512843
17455464.43831078
28057762.407294948
28128306.34420409
28548961.95900125
20659651.437273223
14662541.45602179
16675950.033138754
16350530.746908728
26560714.80960232
26632730.239701416
27041843.54626769
19451898.712507177
13682957.890045375
15624980.301759634
15315598.746525845
25148052.74490043
25221215.49172365
25618943.106534895
18316876.04727488
12767312.562898196
14640364.713223752
14346168.275579529
23814756.46374789
23888772.46691
24275283.609514914
17250056.094916888
11911424.403899685
13717848.719727019
13438033.584028956
22556118.95915221
22630722.06093948
23006196.906988405
16247202.19581016
11111388.985506026
12853456.087350436
12587264.317556357
21367726.31726656
21442676.054672673
21807304.155582905
15304349.641506141
10363560.264538582
12043470.650180694
11790187.42957639
20245438.917496566
20320518.488702502
20674497.36406415
14417787.84479983
9664533.401275892
11284419.014748868
11043370.018785568
19185373.751704
19260388.162015967
19603921.915150676
13584043.611520601
9011128.524101717
10573054.425266398
10343603.37956227
18183887.85859832
18258662.120267585
18591960.277500346
12799865.510198507
8400375.628741186
9906341.59070665
9687887.974898443
17237562.80288194
17311940.343188185
17635216.711828105
12062209.241220947
7829500.47901517
9281442.621309578
9073419.49738662
16343190.21609164
16417031.361740995
16730503.059334606
11368224.038793443
7295911.45724395
8695703.872612095
8497575.862322805
15497758.2881733
15570938.882374424
15874825.44739275
10715239.913990095
6797187.311316764
8146643.679498803
7957905.092242378
14698439.164490886
14770849.279198702
15065371.820303027
10100755.832827972
6331065.756591603
7631940.926427745
7452113.967763922
13942577.148731727
14014119.88867063
14299500.393464511
9522428.65690749
5895432.8183846
7149424.412473733
6978057.568079724
13227677.749342592
13298268.166913258
13574728.81830379
8978062.8377509
5488312.97727262
6697062.956441239
6533729.368821251
12551397.405702647
12620961.475001141
12888724.076524917
8465600.777017673
5107859.873888256
